	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Etv6	Kdm6b	Jmjd6
Snrnp27	0	0	0	0	0	0	0	0	0.85855924897	0	0
Snrnp35	0	0.80298879203	0.905699779672	0.883657438452	0	0	0	0.803027109876	0	0	0
Snrnp70	0	0.842456173963	0	0	0	0	0.922128556375	0	0	0	0
Snrpa	0	0	0	0	0	0	0	0	0.790075677747	0	0
Snrpb	0	0	0	0	0	0	0.909215442092	0	0.822425519686	0	0
Snrpb2	0	0	0	0	0	0	0	0	0.797988313057	0	0
Snrpc	0	0	0.906925950762	0	0	0	0	0	0.825912443721	0	0
Snrpd1	0	0	0	0.82866174921	0	0	0.888169364882	0.868742216687	0.904760992432	0	0.910479931028
Snrpd2	0	0	0	0	0	0	0	0	0.827617587892	0	0
Snrpd3	0	0	0	0	0	0	0	0	0.766337771817	0	0
Snrpe	0	0	0	0	0	0	0	0	0.866663473513	0	0
Snrpf	0.767314876904	0	0	0	0	0	0	0	0	0	0
Snrpg	0	0.813871060446	0	0	0	0	0	0	0	0	0
Sntb1	0.990583389214	0.993428489319	0.911792317272	0	0.802883417952	0.978273781014	0	0	0	0	0
Sntb2	0	0	0	0	0	0	0	0	0	0	0.813957275601
Snw1	0	0	0	0	0	0	0	0.820136028355	0.917271769327	0	0
Snx13	0.846067630999	0	0.766270715586	0	0	0	0	0	0	0	0
Snx14	0.900316122234	0.937896350225	0.917099339017	0	0.835501484817	0.912347926047	0	0	0	0	0
Snx15	0	0	0	0	0	0	0	0.83698630137	0	0	0
Snx17	0	0	0.81981032666	0.805709359134	0.831861289396	0	0.957907845579	0.855551298017	0.901494396015	0	0
Snx18	0.948510393716	0.88704856787	0	0	0.896082000192	0.876674010921	0.781138040042	0.869393620079	0	0	0
Snx29	0.925069451097	0.868541047993	0	0	0	0.93593256059	0.85410479931	0	0	0	0.974633585592
Snx3	0	0	0	0	0	0	0.773158348501	0	0	0	0
Snx30	0.964431458952	0.960915796532	0.778915604943	0	0.830290257688	0.919781588275	0	0	0	0	0
Snx31	0	0	0	0	0	0	0	0	0	0	0.819599578504
Snx32	0.85527349363	0.853415078073	0.873187086886	0.827598428968	0.791627550532	0	0.93288629179	0.825941182106	0.925854966951	0	0
Snx33	0.901772200402	0.921189769135	0	0	0.88581281732	0.85820480889	0	0	0	0	0
Snx5	0	0.846795670083	0.88733595172	0	0	0	0.812204234122	0.890458856212	0	0	0
Snx6	0	0	0.805153750359	0.844218794904	0.826295622186	0	0	0.847351278858	0.807548615768	0.953261806686	0.75410479931
Snx8	0.892633394003	0.91031708018	0	0	0	0.832867132867	0	0	0	0	0
Snx9	0	0	0	0	0	0	0	0	0	0.765255292653	0
Soat1	0.831755915318	0.842446594501	0	0	0	0	0	0	0	0	0
Soat2	0	0	0	0	0	0.809138806399	0	0	0	0	0
Socs1	0.80592010729	0.963722578791	0.973005077115	0.960973273302	0.959354344286	0.841115049334	0.896120318038	0.940616917329	0.770964651787	0.924849123479	0
Socs2	0	0	0	0.828719225979	0.963588466328	0	0.919934859661	0	0	0	0
Socs3	0.860925375994	0.846077210461	0.928403103746	0.973340358272	0.799616821535	0.839611073858	0	0.804243701504	0	0	0
Socs4	0	0	0	0	0	0	0	0.811265446882	0.806006322445	0	0
Sod1	0	0	0	0	0	0	0.773953443816	0	0	0	0
Son	0.915815691158	0.97057189386	0.933231152409	0.880965609733	0	0	0.959957850369	0	0.897499760513	0	0
Sorbs3	0	0	0	0	0	0	0	0	0	0	0.868416514992
Sorcs2	0.86904875946	0.756164383562	0	0	0	0	0	0	0	0	0.853204329917
Sorl1	0	0.909225021554	0	0	0	0.761883322157	0	0	0	0	0
Sos2	0.788054411342	0	0	0	0	0	0	0	0	0	0
Sox15	0	0.764623048185	0.760417664527	0.834897978734	0	0	0	0	0	0	0
Sox18	0	0	0	0	0	0	0	0	0	0	0.750857361816
Sox5	0.922866174921	0.844017626209	0	0	0	0.901130376473	0	0	0	0	0
Sox8	0	0	0	0	0	0	0	0.884634543539	0	0	0.856365552256
Sp1	0	0.837494012836	0	0	0	0.772688954881	0	0	0	0	0
Sp2	0	0.866318612894	0	0	0	0	0	0	0	0	0
Sp3	0	0	0	0	0	0	0.858080275888	0	0	0.839946355015	0
Sp6	0	0.792575917233	0	0	0	0	0	0	0	0	0.900210748156
Sp7	0	0	0	0	0	0.900708880161	0	0	0.840990516333	0	0
Spaca4	0	0	0	0.76213238816	0	0	0.921735798448	0.861998275697	0.794788772871	0	0
Spaca7	0	0	0	0	0	0	0	0	0	0	0.837264105757
Spag4	0	0	0	0	0	0	0.877928920395	0	0	0	0
Spag5	0	0	0	0	0	0	0.862094070313	0	0	0	0
Spag7	0	0.79496120318	0.932828815021	0.843289587125	0.90041191685	0	0.845646134687	0.913545358751	0	0	0
Spag9	0.937695181531	0.931612223393	0.911389979883	0	0	0.914963119073	0	0	0	0	0
Spata1	0.832800076636	0	0	0	0	0	0	0	0	0	0
Spata13	0.945684452534	0.953328862918	0.944065523518	0	0.817386722866	0.884471692691	0	0	0	0	0.754986109781
Spata2	0	0	0.824944918096	0	0	0	0	0	0.841689817032	0	0
Spata5	0.913746527445	0	0	0	0.761567199923	0	0	0	0	0	0
Spatc1	0.843883513747	0.903496503497	0	0.817463358559	0	0.7784270524	0	0	0	0.819216400038	0
Spcs1	0	0	0	0	0	0	0	0	0.759593830827	0	0
Spcs2	0.944611552831	0.957668359038	0.949564134496	0	0.968656001533	0.924609636938	0.835357792892	0	0	0.750196378964	0
Spcs3	0	0.867563942906	0	0	0	0	0.959517195134	0	0	0	0
Specc1	0.990573809752	0.979404157486	0.975811859374	0.862850847782	0	0.991282689913	0	0	0	0	0
Specc1l	0.967372353674	0.948146374174	0.965868378197	0	0.915039754766	0.972621898649	0	0	0	0	0
Speer1-ps1	0.90146565763	0.778063032858	0	0	0	0.80011495354	0	0	0	0	0
Spef1	0	0	0	0	0	0	0.915518727847	0	0	0	0.809081329629
Spef2	0.895928728805	0.91418718268	0.905843471597	0.791292269374	0	0.936114570361	0	0	0	0	0
Speg	0	0	0	0	0	0	0	0.812022224351	0	0	0
Spem1	0	0	0	0	0.77039946355	0	0	0	0	0	0
Spen	0	0.766663473513	0	0.775984289683	0	0	0	0.784500431076	0	0.853587508382	0
Spg7	0	0.774173771434	0.845080946451	0.88857170227	0	0	0.914091388064	0.753472554842	0.854401762621	0.814570361146	0
Sphk2	0	0.871156241019	0	0	0.903649774883	0.784538748922	0.909742312482	0.953826994923	0.76647188428	0	0
Spin1	0.822693744612	0	0	0	0	0	0	0	0	0	0
Spink2	0	0	0	0	0	0.799444391225	0	0	0	0	0
Spint2	0	0	0	0	0	0	0	0	0	0	0.869642686081
Spire2	0	0	0	0	0	0	0	0.766241977201	0	0	0
Spn	0.769604368235	0.785333844238	0	0	0	0.863032857553	0.881425423891	0.889175208353	0	0	0
Spns1	0	0.772545262956	0.759862055752	0.823594214005	0	0.884854871156	0.792125682537	0	0	0	0
Spns2	0	0	0	0	0	0	0.970140818086	0	0	0	0
Spo11	0.847619503784	0.921314302136	0.950550819044	0	0.811275026344	0.880237570649	0	0	0	0	0
Spop	0.778676118402	0.836536066673	0	0	0	0	0	0	0	0	0
Sppl3	0.901389021937	0.773771434045	0.793303956318	0	0	0.960762525146	0	0	0	0	0
Spred2	0.994692978255	0.996810039276	0.993054890315	0.929868761376	0.985400900469	0.994386435482	0	0.846508286234	0	0.878024715011	0
Spry1	0.756346393333	0.892441804771	0.760341028834	0.882632436057	0.872669795957	0.927473895967	0	0.888705814733	0.771654373024	0.843864354823	0.757649200115
Spry2	0	0	0	0	0	0	0	0	0	0	0.801982948558
Spsb1	0.89841938883	0.91195516812	0	0.810853530032	0	0	0	0	0	0	0
Spsb2	0	0	0	0	0	0	0.982996455599	0.899396493917	0	0	0
Spsb3	0.767487307213	0.777718172239	0.814235079989	0	0.933614330875	0	0.778570744324	0.839381166778	0.91729092825	0	0
Sptlc1	0.781492480123	0	0	0	0	0	0	0	0	0	0
Spty2d1	0.976396206533	0.971740588179	0.981789443433	0	0.916735319475	0.941172526104	0	0	0	0	0
Sqle	0	0	0	0	0	0.823440942619	0	0	0	0	0
Sqstm1	0.820567104129	0	0	0	0	0	0.906763099914	0	0	0	0
Sra1	0	0	0	0.768905067535	0	0	0	0.912587412587	0.853530031612	0	0
Src	0.814637417377	0.855618354248	0	0	0	0.880544113421	0	0	0	0	0
Srcin1	0.886876137561	0.859977009292	0	0	0	0.808765207395	0	0	0	0	0.759181913976
Srebf1	0	0.938796819619	0.831085353003	0.894281061404	0.872660216496	0.76635693074	0.969230769231	0.759383082671	0	0	0.76881885238
Srebf2	0.850665772584	0.85814733212	0.872583580803	0	0	0.918555417186	0.995286904876	0.775198773829	0	0	0
Srf	0.908525720854	0.898400229907	0	0	0	0	0.886674968867	0	0	0	0
Srgap1	0	0	0	0	0	0	0	0	0	0	0.946651978159
Srgap2	0.99595746719	0.995353961107	0.996436440272	0	0.92274164192	0.99419484625	0	0	0	0	0
Srgap3	0.828451001054	0	0	0	0	0	0	0	0	0	0
Srgn	0.910776894339	0.96342561548	0.959402241594	0.82456173963	0	0.942283743654	0.947083053932	0.927119455887	0.848701982949	0	0
Srm	0.901197432704	0.885851135166	0	0	0	0.83751317176	0.860417664527	0	0	0	0
Srp19	0	0	0	0	0	0	0	0	0.868282402529	0.751460867899	0
Srp54a	0	0	0	0	0	0	0.873599003736	0	0.812271290353	0	0
Srp54b	0	0	0	0	0	0	0.750914838586	0	0	0	0
Srp68	0	0	0.789184787815	0	0	0	0	0	0	0	0
Srp72	0	0	0	0	0	0	0.977133825079	0	0	0	0
Srp9	0	0	0	0	0	0	0	0	0	0.757974901811	0.80135070409
Srpk1	0.918325510106	0.92796244851	0.810719417569	0	0	0.937168311141	0	0.82596992049	0	0	0
Srpr	0	0	0	0	0	0	0.87496886675	0	0.758051537504	0	0
Srpx2	0.784510010537	0.818967334036	0	0	0	0.881961873743	0	0	0	0	0
Srr	0.872075869336	0.823163138232	0	0	0	0	0	0.752323019446	0	0	0
Srrd	0	0	0	0	0	0	0.940923460102	0	0	0	0
Srrm1	0	0	0.910911006801	0	0	0	0.939850560399	0	0	0	0
Srrm2	0	0.831229044928	0.906140434908	0.858300603506	0	0	0.994702557716	0.805814733212	0	0	0
Srrt	0.841670658109	0.798706772679	0	0.916831114091	0	0.767899224064	0.963224446786	0.816495832934	0.94074145033	0	0
Srsf1	0	0	0	0	0	0.773982182201	0.940961777948	0.954717884855	0	0	0
Srsf10	0.906935530223	0.947638662707	0	0.924877861864	0.772238720184	0.853434236996	0	0.950838202893	0	0	0
Srsf11	0	0	0	0	0	0	0.896340645656	0.785391321008	0.834783025194	0	0
Srsf2	0.789836191206	0.918459622569	0	0.883456269758	0.841517386723	0	0.974279145512	0.962822109397	0.930022032762	0.763502251173	0
Srsf3	0	0.817204713095	0	0	0	0.888974039659	0.914503304914	0.763578886867	0.751566241977	0	0
Srsf4	0	0	0	0	0	0	0.827263147811	0	0	0	0
Srsf5	0.882517482517	0.817980649487	0.958348500814	0	0	0	0.829284414216	0	0.754018584156	0	0
Srsf6	0	0	0	0	0	0	0.953894051154	0	0.752725356835	0	0
Srsf7	0	0	0	0	0	0	0.796714244659	0	0.752370916754	0.85175783121	0
Srsf9	0	0.847092633394	0	0.866730529744	0	0	0.914704473609	0.818239294952	0	0	0
Srxn1	0	0	0.853922789539	0	0.810010537408	0.831487690392	0.812625730434	0	0	0	0
Ss18	0.93241689817	0.941076731488	0.924571319092	0.872420729955	0.886416323403	0.861097806303	0.839256633777	0.947782354632	0.889347638663	0.929734648913	0
Ss18l1	0	0	0	0	0	0	0.88265159498	0	0.821247245905	0	0
Ssb	0	0	0	0	0.838375323307	0	0.862103649775	0	0	0	0
Ssbp1	0	0	0	0	0	0	0	0	0.809579461634	0	0
Ssbp2	0.94273397835	0.940348692403	0	0	0	0.81025960341	0	0	0	0	0
Ssbp3	0.899214484146	0	0	0	0	0.905900948367	0	0	0	0	0
Ssbp4	0.808755627934	0.837666443146	0.970916754478	0.874145033049	0.849018105182	0	0	0.800498132005	0.909339975093	0	0
Ssh1	0	0	0	0	0	0	0	0	0	0	0.810585305106
Ssh2	0.982689912827	0.983724494683	0.98857170227	0.90644697768	0.87051441709	0.981521218508	0.964412300029	0	0	0	0
Sspn	0	0	0	0	0	0.794913305872	0.844170897596	0	0	0.815489989463	0.892681291311
Sspo	0.751326755436	0	0	0	0	0	0	0	0	0	0
Ssr2	0	0	0	0	0	0	0.784366318613	0	0.862266500623	0	0
Ssr3	0	0	0	0	0	0	0.899578503688	0	0	0	0
Ssrp1	0	0	0	0.866989175208	0	0	0.969633106619	0	0	0	0
Sst	0	0	0	0	0	0	0	0	0	0	0.792767506466
Sstr3	0	0.756298496025	0	0	0	0	0	0	0	0	0
Ssu72	0	0.786876137561	0	0	0	0	0	0	0	0	0
St13	0	0	0	0	0	0	0	0	0.760005747677	0	0
St3gal1	0.9753807836	0.974691062362	0.945741929304	0.835194942044	0.761442666922	0.97004502347	0	0.870198294856	0	0	0
St3gal2	0	0	0	0	0	0.820203084587	0	0	0	0	0
St3gal4	0	0	0	0.753367180764	0	0	0	0	0	0	0
St3gal6	0.926477631957	0.887364690104	0.794127790018	0	0	0.881310470352	0	0	0	0	0
St6gal1	0.997298591819	0.998285276367	0.989165628892	0.95328096561	0.95861672574	0.994827090718	0	0.909004693936	0	0	0
St6galnac4	0.774317463359	0.955503400709	0	0.894712137178	0	0.82954305968	0.83599003736	0	0	0	0
St6galnac5	0.95703611457	0.948155953635	0	0	0	0.961002011687	0	0	0	0	0
St6galnac6	0	0	0	0.797499760513	0	0	0.820883226363	0	0	0	0
St8sia1	0.99859181914	0.999434811764	0.99759555513	0.931257783313	0.989031516429	0.995976626114	0	0	0	0	0
St8sia4	0.985554171856	0.981626592585	0.956949899416	0	0	0.965025385573	0	0	0	0	0
St8sia6	0.871290353482	0.826228565955	0	0	0	0.941009675256	0	0	0	0	0
Stab1	0	0	0.926017817799	0	0	0	0.945387489223	0	0	0	0
Stac2	0.8246192164	0.896062841268	0.800143691925	0	0	0.897451863205	0	0	0	0	0
Stac3	0	0	0	0	0	0	0.793773349938	0	0	0	0.954363444774
Stam	0.802126640483	0	0	0	0	0	0	0	0	0	0
Stambp	0.75873167928	0	0	0	0	0	0	0	0	0	0
Stambpl1	0.825328096561	0.808046747773	0	0	0	0.878474949708	0	0	0	0	0
Stap1	0	0	0.785017722004	0	0	0.838959670467	0	0	0	0	0
Stard10	0.968962544305	0	0.897691349746	0	0	0.966481463742	0	0	0	0	0
Stard4	0	0	0	0	0	0.75574288725	0	0	0	0	0
Stat1	0.820739534438	0.934830922502	0.913918957755	0.925193984098	0.76735319475	0	0	0.762333556854	0	0	0.815173867229
Stat3	0.967496886675	0.971577737331	0.880160934955	0.903774307884	0	0.917539994252	0.979528690488	0.761270236613	0	0	0.831957084012
Stat4	0.987288054411	0.978321678322	0.988341795191	0.922473416994	0.920078551585	0.982383370055	0	0	0	0.750397547658	0.759823737906
Stat5a	0.813765686368	0.930136986301	0.944180477057	0.916400038318	0	0.816112654469	0.996168215346	0.919829485583	0	0	0.858741258741
Stat5b	0.983638279529	0.987038988409	0.985659545934	0.872411150493	0.954258070696	0.986397164479	0.86887632915	0.982900660983	0	0	0
Stat6	0	0.980544113421	0.910144649871	0.862209023853	0.892642973465	0	0.964364402721	0.897384806974	0	0	0
Stau1	0.986876137561	0.967975859757	0.956930740492	0.803755148961	0	0.978819810327	0	0	0	0	0
Stc2	0	0	0	0	0	0	0	0.872985918191	0	0	0
Stim1	0.985036880927	0.989903247437	0.98810230865	0	0.963368138711	0.983772391992	0	0	0	0	0
Stim2	0.923814541623	0.924628795862	0.916285084778	0	0	0.951077689434	0	0	0	0	0
Stip1	0	0.831583485008	0	0	0	0	0.992872880544	0	0	0	0
Stk10	0.941555704569	0.915834850081	0.797039946355	0.766855062745	0	0.850493342274	0.882527061979	0	0	0	0
Stk11	0	0	0	0.826017817799	0.873148769039	0	0.839601494396	0.783044352907	0	0	0
Stk11ip	0	0	0	0	0	0	0	0	0.817156815787	0	0
Stk16	0	0.806322444679	0	0	0	0	0.750215537887	0	0.803237858032	0	0
Stk17b	0.984414215921	0.973838490277	0.995593447648	0.902940894722	0.958952006897	0.982891081521	0.883370054603	0.933384423795	0	0.86119360092	0
Stk19	0	0	0	0.797174058818	0	0	0	0	0	0	0
Stk24	0	0.769709742312	0.957237283265	0.901063320241	0.815020595843	0.85363540569	0.834974614427	0	0	0	0
Stk32c	0.843462017435	0	0	0	0	0	0	0	0	0	0
Stk35	0	0	0	0	0	0	0.816150972315	0	0	0	0
Stk38l	0.970600632244	0.962937062937	0.986195995785	0	0	0.9369288246	0	0	0	0	0
Stk39	0.956193121947	0.975045502443	0.990956988217	0	0	0.968483571223	0	0	0	0	0
Stk40	0.971050866941	0.915030175304	0.941182105566	0	0.848021841173	0.967152026056	0	0	0	0	0
Stmn1	0	0	0	0	0	0	0.911265446882	0	0	0.849391704186	0.815662419772
Stmn3	0	0	0	0	0	0	0	0	0.8269661845	0	0
Stoml1	0.987623335569	0.993677555321	0.969479835233	0.958884950666	0.955081904397	0.9715106811	0.954200593927	0.758252706198	0	0	0.837273685219
Stoml2	0.791071941757	0.890784557908	0.839227895392	0.922310566146	0.81958041958	0.884280103458	0	0.793380592011	0.907088801609	0.854363444774	0.803850943577
Ston2	0.967726793754	0.956059009484	0.976951815308	0	0.972478206725	0.970092920778	0	0	0	0	0
Stra6	0.777555321391	0.804521505891	0	0	0	0	0.839323690009	0	0	0	0
Stra8	0.838815978542	0.844965992911	0.770140818086	0	0.854622090239	0.763214867324	0	0	0	0	0
Strada	0	0.903582718651	0	0.765686368426	0	0	0.909780630329	0	0	0	0
Strap	0	0	0	0	0	0	0.897317750742	0	0	0	0
Strn	0	0	0	0	0.885592489702	0	0	0	0	0	0
Strn3	0.77438451959	0	0	0	0	0.82315355877	0	0	0	0	0
Strn4	0	0.776798543922	0	0	0	0	0	0	0	0	0
Stt3a	0	0	0	0	0	0.771893859565	0	0	0	0	0
Stt3b	0.970476099243	0.949066002491	0.891656288917	0	0	0.958281444583	0.846058051538	0.760705048376	0	0	0
Stub1	0	0	0	0	0	0	0.773713957276	0	0.943002203276	0	0
Stx11	0.928767123288	0.918200977105	0.935760130281	0.893361433087	0.94284893189	0.945071366989	0.848491234793	0.923642111313	0	0.898860044066	0
Stx16	0	0.753520452151	0	0	0	0.75064661366	0	0	0.840185841556	0	0
Stx3	0	0.848452916946	0	0	0	0.831937925089	0	0	0	0	0
Stx5a	0	0	0	0	0	0	0.848912731105	0.880649487499	0.904186224734	0	0
Stx6	0.893093208162	0.822521314302	0	0	0	0.930845866462	0	0	0	0	0
Stx8	0.940396589712	0.794865408564	0	0	0	0.866922118977	0	0	0	0	0
Stxbp3a	0.884969824696	0.884404636459	0	0.837015039755	0.779701120797	0	0	0	0	0	0
Styxl1	0	0	0	0	0	0	0.829916658684	0	0	0	0
Suclg2	0.876329150302	0	0	0	0	0	0	0	0	0	0
Suds3	0	0	0	0	0	0	0	0	0	0	0.863416036019
Sufu	0.900498132005	0.90246192164	0.942944726506	0	0	0.833681387106	0	0	0	0	0
Sult4a1	0	0	0	0	0	0	0	0	0	0	0.755340549861
Sumf1	0.772344094262	0.779863971645	0	0	0	0	0	0	0	0	0
Sumo1	0	0	0	0	0	0	0.849046843567	0	0	0	0
Sumo2	0	0	0	0.784806973848	0	0	0	0.912290449277	0.823412204234	0	0
Sumo3	0.882891081521	0.945243797299	0	0.75369288246	0.885774499473	0.774997605135	0.824121084395	0.830683015615	0.927952869049	0.906676884759	0
Sun1	0	0	0	0	0	0.847791934093	0	0.840205000479	0	0	0
Sun2	0	0	0	0	0	0	0.958109014273	0	0	0	0
Supt7l	0	0	0	0	0	0	0	0	0.856288916563	0	0
Surf1	0	0	0	0.880045981416	0	0	0.980946450809	0	0.893121946547	0	0
Surf2	0	0	0	0.877976817703	0	0	0.980639908037	0	0.891694606763	0	0
Surf4	0	0.788514225501	0	0.909052591244	0	0	0.975984289683	0	0.869949228853	0	0
Surf6	0.858329341891	0.816792796245	0	0	0	0	0.838729763387	0	0.881549956892	0	0
Susd1	0.840607337868	0.873407414503	0	0	0	0.958291024044	0	0	0	0	0
Susd2	0	0	0	0	0	0	0	0	0	0	0.859220231823
Susd3	0.86365552256	0.941536545646	0.944247533289	0.879298783408	0	0.911169652266	0	0.880285467957	0	0	0
Suv420h1	0	0	0	0	0	0	0	0.792346010154	0	0	0
Suz12	0	0	0	0	0	0	0	0.767391512597	0	0	0
Sv2a	0	0.782622856595	0	0	0	0.841191685027	0.840683973561	0	0.889376377048	0	0
Sv2c	0.95404732254	0.963463933327	0.958664623048	0	0	0.93006993007	0	0	0	0	0
Svep1	0.93053932369	0.912616150972	0	0	0	0.794309799789	0	0	0	0	0
Svop	0	0	0	0	0	0	0	0	0.764690104416	0	0
Swap70	0	0	0	0	0	0	0	0	0	0	0.772995497653
Syce1l	0	0.790085257209	0.789931985822	0	0	0	0.781971453204	0	0.890535491905	0	0
Syde1	0	0	0.793754191014	0	0	0	0	0	0	0	0
Syf2	0.89472171664	0.915547466232	0.918900277804	0.809541143788	0	0.880457898266	0.917616629945	0.906705623144	0.849889836191	0.825931602644	0
Sympk	0	0	0	0	0	0	0.945406648146	0	0	0	0
Syn1	0.862141967621	0	0	0	0	0.865667209503	0	0	0	0	0
Syn2	0.80480888974	0	0	0	0	0	0	0	0	0	0
Sync	0	0	0	0	0	0.771970495258	0	0	0	0	0
Syncrip	0	0	0	0	0	0	0.903448606188	0	0	0.786588753712	0
Syngr1	0	0.793256059009	0.895555129802	0.85029217358	0	0	0	0	0.804598141584	0.770734744707	0
Syngr2	0	0	0	0	0	0	0.961452246384	0	0	0	0
Syngr3	0	0	0	0	0	0	0.904741833509	0	0	0	0
Synj1	0	0	0	0	0	0	0	0	0.780764441038	0	0
Synj2	0.960398505604	0.945234217837	0.972027972028	0	0	0.955934476482	0	0	0	0	0
Synj2bp	0	0	0	0	0	0	0	0	0.891282689913	0	0
Synpo	0.924657534247	0.883149726985	0.88177028451	0	0.823967813009	0	0	0	0	0	0
Synpo2l	0	0	0	0	0	0	0	0	0.763990803717	0	0
Synrg	0	0	0	0	0	0.8207491139	0	0	0	0	0
Sypl	0.935434428585	0.910690679184	0	0	0.761251077689	0	0	0	0	0	0
Sypl2	0	0	0	0	0	0	0	0.839658971166	0	0	0
Sys1	0	0	0	0	0	0	0	0	0.936382795287	0	0
Syt11	0	0	0.890113995593	0	0	0	0	0	0	0	0
Syt6	0.947140530702	0.885084778235	0.779729859182	0.82450426286	0.868215346298	0.967305297442	0	0	0	0	0
Sytl1	0.892096944152	0.943308746048	0.949190535492	0.786742025098	0	0.864565571415	0	0	0	0	0
Sytl2	0.759574671903	0	0.833556854105	0	0	0.7861672574	0	0	0	0	0
Sytl3	0.940751029792	0.925692116103	0.783264680525	0	0	0.885602069164	0	0	0	0	0
Syvn1	0.934802184117	0.959220231823	0	0.893792508861	0	0	0.972075869336	0.948979787336	0.973369096657	0.885180572852	0
T2	0	0	0	0	0	0.86442187949	0	0	0	0	0
Taar5	0.81031708018	0.790142733978	0	0	0	0.883935242839	0	0	0	0	0
Taar6	0	0	0	0	0	0.771242456174	0	0	0	0	0
Tab1	0	0	0	0.804377813967	0	0	0	0	0	0	0
Tab2	0.7822971549	0	0.803247437494	0	0	0	0.952687038988	0.823584634544	0	0	0
Tac2	0	0	0	0	0	0	0	0	0	0	0.808353290545
Tac4	0	0	0	0	0	0	0	0	0	0	0.919360091963
Tacc2	0.836354056902	0	0.871913018488	0	0	0	0	0	0	0	0
Tacc3	0	0	0	0.766462304818	0	0	0.876616534151	0.794702557716	0.919350512501	0.76910623623	0
Taco1	0	0.794654660408	0	0	0	0.814292556758	0.830922502155	0	0.80439697289	0	0
Tacr2	0	0	0	0	0	0	0.867927962449	0	0	0	0
Tada2b	0.82104607721	0.770600632244	0	0	0	0	0	0	0	0	0
Tada3	0	0	0	0	0	0	0	0	0.764996647188	0	0
Taf10	0.778359996168	0.843165054124	0	0.858156911582	0	0	0.907117539994	0.827061979117	0.880352524188	0	0
Taf11	0	0.764910432034	0	0	0	0	0	0	0	0	0
Taf12	0.773781013507	0.860590094837	0.921390937829	0.912462879586	0.899597662611	0.802672669796	0	0.919379250886	0.935472746432	0.955436344477	0
Taf13	0.835472746432	0.828163617205	0	0	0.951604559824	0	0	0	0.844611552831	0	0
Taf1c	0	0	0	0	0	0	0	0	0.806226650062	0	0
Taf5	0	0.836095411438	0	0.770773062554	0	0	0	0	0.841584442954	0	0
Taf5l	0	0	0	0	0	0	0.834275313727	0	0	0	0
Taf6	0	0	0	0	0.781329629275	0	0	0	0.757744994731	0.87784270524	0
Taf6l	0	0	0	0	0	0	0	0.865379825654	0.907816840694	0	0
Taf7	0	0	0	0	0	0	0	0	0.760657151068	0	0
Taf8	0	0.816993964939	0	0	0	0	0	0	0	0	0
Taf9	0	0	0	0	0	0	0	0.778666538941	0	0	0
Taf9b	0	0	0	0	0	0	0.96412491618	0	0	0	0
Tagap	0.957390554651	0.948778618642	0.921113133442	0.814053070217	0.905316601207	0.956844525338	0	0	0	0	0
Tagap1	0	0.912903534821	0.880074719801	0	0	0	0.858358080276	0	0.842973464891	0	0
Tagln	0	0	0	0	0	0	0.884241785612	0	0	0	0
Tagln2	0	0.867123287671	0	0.845799406073	0	0	0.877028451001	0.91858415557	0	0.829945397069	0
Taldo1	0	0	0	0	0	0	0	0	0	0	0.859862055752
Tanc1	0.883302998371	0	0	0	0	0	0	0	0	0	0
Tank	0.840942619025	0.785353003161	0.754622090239	0	0	0.854909474088	0	0	0	0	0
Taok1	0	0.764757160648	0	0	0	0	0	0	0	0	0
Taok3	0.925404732254	0.945397068685	0.922502155379	0.790046939362	0	0.848510393716	0	0	0	0	0
Tap1	0.909253759939	0.976348309225	0.981559536354	0.913411246288	0.890995306064	0.797576396207	0.942810614043	0.931688859086	0	0	0
Tap2	0.899463550148	0.972372832647	0.980017243031	0.902260752946	0.888485487116	0.84724590478	0.977076348309	0.835731391896	0	0	0.840454066481
Tapbp	0.948539132101	0.989290161893	0.953233068302	0.773943864355	0	0.802586454641	0.856020691637	0.813430405211	0.860331449373	0	0
Tapbpl	0.883159306447	0.970591052783	0.971884280103	0	0.918517099339	0	0	0	0	0	0
Tapt1	0.852878628221	0.850158061117	0.778532426478	0	0	0.875869336143	0	0	0	0	0
Tardbp	0	0	0	0	0	0	0.944161318134	0	0	0	0
Tars2	0.939122521314	0.947552447552	0	0	0	0.870409043012	0	0	0	0.753807836	0
Tas1r1	0	0	0.831813392087	0	0	0	0	0	0.817051441709	0	0
Tas1r2	0	0	0	0	0	0	0	0	0	0	0.846996838778
Tas2r143	0	0.840339112942	0.824427627167	0	0.819043969729	0	0	0	0	0	0
Tasp1	0.958386818661	0.946814829007	0.960523038605	0.763674681483	0.865839639812	0.962831688859	0	0	0	0	0
Tatdn1	0	0	0.758310182968	0	0	0	0	0	0.877890602548	0	0
Tatdn2	0	0	0	0	0	0	0	0.750560398506	0	0	0
Tbc1d1	0.872133346106	0.812060542198	0	0	0	0.880927291886	0	0	0	0	0
Tbc1d10a	0.952562505987	0.936545646135	0.922818277613	0	0	0.897154899895	0	0	0	0	0
Tbc1d10b	0.895286904876	0.886904875946	0.879768177028	0	0.783274259987	0.810872688955	0.974585688284	0.89443433279	0.927406839736	0	0
Tbc1d10c	0	0	0.908765207395	0	0	0	0.969690583389	0.752141009675	0	0	0
Tbc1d13	0	0	0	0	0	0	0.776760226075	0	0.796149056423	0	0
