	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Ikzf3	Etv6	Kdm6b	Jmjd6	Id2	Ski	Lef1	Atf6	Trib3	Sirt2	Prkrir	Satb1	Nfatc2	Crem	Ddit3	Aes	Inhba	Zfp36l2	Egr2	Bcl11b
Tigit	0	0	1.55781260596	0	-1.35807787402	1.87917490207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timd2	1.98105341265	0	-1.9737545487	1.95252196237	1.96837581046	-1.91254491025	0	-1.6098996898	0	0	1.96046462504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timm10	0	0	0	0	0	-1.56294748991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timm8b	0	0	-1.25636186084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timm9	0	0	0	0	0	-1.28775313676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timp1	0	0	0	1.62767703871	0	-1.4237924976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timp2	0	0	0	1.31912648546	1.62668829495	-1.9357378572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tinf2	0	1.59621837373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tiparp	1.87860260082	1.75453969216	0	1.8033785236	-1.56849387141	1.80725378272	0	1.72821000581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tirap	1.24878134881	1.56709120089	0	0	0	0	0	1.8469786096	0	-1.33363996254	0	-1.68125667515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tjp2	-1.39360476998	0	0	1.03277477184	1.32226721944	0	0	0	0	0	1.60036290443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tk1	-1.58553509581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tkt	0	0	0	0	0	0	0	1.53645123485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tlcd1	0	1.89435684901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tlcd2	0	0	0	0	0	0	1.58044652852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tle1	1.53916856739	1.39757556342	1.35015463932	1.1898948798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tle3	0	0	0	1.71806426883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tle6	0	0	0	0	0	1.17632540642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tlk1	-1.83668287105	0	-1.20394888348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tlr1	0	-1.788888605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm2d1	0	0	0	0	0	0	-1.20153256749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm4sf5	0	1.18445962703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm6sf1	1.61386472731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm7sf3	-1.70483550474	0	-1.87102728653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm9sf1	-1.30625161937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmbim1	0	0	0	0	0	-1.30359121904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmc6	-1.73801809015	0	-1.74058443569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmc8	-1.72444434885	-1.9326034975	0	0	0	0	0	0	0	-1.42924835307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmcc1	-1.77964734177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem106b	0	0	-1.00061023259	1.12245044928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem106c	0	0	0	1.36081551721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem107	0	0	0	0	0	0	0	0	0	0	0	-1.51230633953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem109	0	0	0	0	0	-1.34654373516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem110	0	0	-1.75105102812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem115	0	0	0	0	0	0	0	1.48240078645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem131	0	0	-1.74024837383	1.74368620259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem135	-1.86212863707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem143	0	0	0	0	0	1.51670198042	0	0	0	0	0	-1.40175919133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem154	0	0	-1.86233106898	0	0	0	0	-1.2403751125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem164	-1.76618579801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem168	0	0	-1.24625666515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem170b	0	0	0	0	0	0	0	1.28100270095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem173	-1.38116215411	0	0	-1.67748722888	0	-1.66208017003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem176a	1.67391256756	1.78498365738	-1.12326441201	1.61114729807	1.41826299388	-1.25163984007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem176b	1.77661486948	1.85475926976	0	1.58591603573	1.38635331008	-1.42376319943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem180	0	0	0	0	0	1.52569846854	0	0	0	0	1.50169086098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem184b	1.80683017474	1.88577499822	0	1.30144861676	0	0	0	0	0	0	1.51882616031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem19	-1.45177480074	-1.55946802425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem194	-1.74330816889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem194b	0	0	0	0	0	1.52838692602	0	0	0	0	0	-1.50760674484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem2	-1.81437134628	1.91074221876	1.54462530696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem201	0	0	0	0	0	0	0	0	0	0	0	1.51753321532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem205	0	0	0	0	0	1.12873319678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem209	-1.62474544421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem216	0	0	0	0	0	0	0	0	0	1.47976324533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem223	0	0	-1.49102390671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem229b	0	-1.61332647318	-1.20041270579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem30a	0	0	0	0	-1.66283544628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem38b	-1.06827442666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem41b	-1.27154783508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem55b	0	0	0	0	0	0	0	1.7737511285	0	-1.44565331137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem60	0	0	0	0	0	0	1.49593880161	1.72223872243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem65	0	0	0	0	-1.16191312937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem67	0	0	0	0	0	0	-1.04324277371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem71	0	-1.87357423586	-1.65885203663	1.05931583426	-1.15900726876	1.71930550863	0	1.34917946968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem86b	0	0	0	0	0	0	1.54958124176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem97	-1.5532815924	0	0	0	0	-1.31442921285	0	1.7930916169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmf1	0	0	0	1.54681270159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmsb10	1.91788235597	1.82498970674	0	1.62177200653	0	0	0	1.78426824977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmsb4x	0	0	-1.93143988611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmtc2	0	1.72326590895	1.75413548634	1.11223696131	0	1.79138836277	0	1.80580692713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmtc4	1.86663032428	1.7972332617	0	0	0	0	0	1.52480614521	0	0	1.79290426699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmx3	0	0	-1.09543624695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnf	0	1.9519082094	-1.98681439282	0	1.98869896215	-1.94731733066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfaip1	0	0	0	0	0	-1.04607937283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfaip3	1.86635069901	1.86550257612	-1.80602795035	0	1.75087683952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfaip8	-1.96910113662	0	-1.98627745923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfaip8l2	0	0	0	0	0	0	0	1.44221839634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf10b	0	0	0	0	0	-1.04677860582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf18	0	0	-1.94335794928	0	-1.91032457182	0	0	1.90491941008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf1b	-1.96745463168	-1.97018135024	0	-1.71098488468	0	0	0	1.74437114174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf23	-1.07502272775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf25	1.86934312741	0	0	1.95155790374	1.95221429718	0	0	0	0	0	0	-1.49948584774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf26	0	0	1.91464301959	1.84645932322	-1.50845425238	1.96292501798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf4	0	1.84990177908	0	0	0	0	0	1.90177262129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf8	1.96930086782	1.96004214253	-1.93093416844	1.92209860102	0	-1.91380360437	0	1.64619567335	0	0	1.78830720242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf9	0	-1.95934566417	-1.9553349411	0	-1.9446010909	1.85906292603	0	1.95442583914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf10	0	-1.25998718269	-1.32659197458	0	0	-1.76046076773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf11	0	-1.74981802835	-1.60538222343	-1.27334330908	0	-1.32076712734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf14	0	0	-1.76810587393	0	1.93413135267	-1.82108105014	0	1.67215302543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf4	1.86393963823	-1.91258734467	-1.2062153142	-1.2507972292	0	-1.8227704225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf8	-1.98057247838	-1.97718821331	0	0	0	1.94715208351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf9	0	0	-1.77076080153	0	0	-1.74761611818	0	1.7812078761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnip1	0	0	0	0	0	1.75606014369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnip2	0	1.67565018389	0	1.84311558366	-1.52865972026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnip3	1.93003657522	1.90964214208	-1.84083933217	0	-1.33271195208	-1.89444526981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnk2	1.79086556354	1.74837385811	0	1.68462519605	1.83557569171	-1.82422683893	0	0	0	0	0	1.28792972262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnni1	0	0	0	-1.22781558205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnp2	0	0	0	0	0	0	0	1.87954538016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnrc18	0	0	0	0	0	0	0	0	0	-1.06082930922	0	1.05280706423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnrc6b	0	0	0	0	0	1.89431712927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tns1	0	-1.48565106102	0	0	0	0	0	0	0	0	0	-1.65021797281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tns4	-1.46267326713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tob2	0	0	0	0	0	0	0	0	0	0	1.54181579312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tom1	0	0	0	0	0	0	0	1.45795636375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tom1l2	0	0	0	0	0	0	0	0	0	-1.57774528855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomm22	0	0	-1.1888772598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomm34	-1.47559855594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomm40	0	0	0	0	0	-1.08688760754	0	1.45973135903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomm5	0	0	0	0	0	-1.35998612994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomm6	0	0	0	0	0	0	0	1.79384446767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomm7	-1.00917551935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Top1	0	0	-1.38622116984	0	0	-1.78925528853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Top2a	-1.55143918795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tor1aip2	-1.70953586405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tox	0	-1.99408047811	0	0	1.76025366656	-1.94109779017	0	0	0	0	1.35559826888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpbg	1.54722327416	1.22062683937	-1.51224487578	1.45856958126	0	1.66076104445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpcn1	1.15153220091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpd52	1.15663557151	0	-1.15635418103	1.24209950836	0	0	0	1.74786672325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpi1	0	1.41060088626	0	1.54656075345	0	0	0	1.89576366254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpk1	-1.88559751155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpm1	0	0	0	0	0	0	0	0	0	0	0	1.71180913916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpm4	1.80014119232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpp1	0	0	0	1.78749079111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpx2	0	1.23124113203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tra2a	-1.38615479987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tradd	0	0	0	0	0	0	0	1.45709824265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Traf1	0	0	-1.95502892456	0	-1.82697451581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Traf3ip3	0	0	0	0	-1.5536588139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Traf4	0	1.83275065957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Traf7	0	0	0	0	0	0	0	0	0	0	1.71917216784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trafd1	0	0	-1.45561038491	0	0	1.51244548418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Traip	0	0	-1.00649723236	0	0	-1.27805793244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trak2	0	0	0	0	0	-1.6137731772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trappc6a	0	0	0	0	0	1.30807232689	0	1.93947867737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trat1	1.79346535422	0	-1.01529208693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trdmt1	0	0	0	0	0	0	0	0	0	1.4029362171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treml2	0	1.7123734673	0	0	-1.79740631613	1.84964625499	1.94471182935	0	0	-1.41727164164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trerf1	0	1.86555991858	-1.96585381807	1.93127198889	0	-1.98865031488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trex1	0	0	0	0	0	0	0	0	0	0	1.85353742225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trib1	0	0	-1.94444416225	-1.92832665451	0	-1.98491850792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trib2	0	0	-1.92260478782	1.80982258879	-1.82177528569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trib3	1.59219054549	1.7597873767	0	0	0	0	0	-1.89398544681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim12a	0	-1.88003385602	-1.75212619307	-1.62926363422	0	-1.86368158812	0	0	0	-1.53799605446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim16	0	0	0	1.53812041492	1.71092204746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim23	0	0	-1.25619995023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim28	0	0	0	0	0	0	0	0	0	0	1.6539816868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim30a	0	1.44518860585	0	-1.81606497768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim30d	0	1.12454958435	0	-1.55270260867	0	-1.66997526036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim34a	1.00013971137	0	0	0	0	-1.04919588063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim35	0	0	0	0	0	0	0	0	0	0	1.62904070245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim46	1.48370140696	1.79641443191	0	1.78806930318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim56	0	0	0	0	0	1.18189342952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trio	-1.95665770419	-1.89694711148	0	0	0	1.84044245866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Triobp	1.00350382943	1.02071711344	0	0	0	0	0	1.59163994698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trip10	0	1.1982791839	0	0	0	0	0	0	0	-1.45680571341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trip13	0	0	0	0	0	-1.0881578501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trmt11	-1.65057605247	0	-1.31450504293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trmt61a	0	0	0	0	1.60053998955	-1.85995734956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trove2	0	1.52534951961	0	1.68143038784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trp53i11	1.85435976605	1.74816136577	0	0	0	1.81318740746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trp53i13	0	1.6732615081	0	0	0	0	0	1.37119238864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trp53inp1	0	0	0	0	-1.85276671208	1.65709527226	0	0	0	0	-1.58269080233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trp53inp2	0	0	0	0	0	-1.15803277601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpa1	-1.14658100045	-1.02633412629	0	0	0	-1.36079378214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpm6	0	-1.92306435685	-1.77200076038	0	-1.61304154164	-1.80970582628	0	0	0	1.01258991528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trps1	1.95970236372	1.98055988675	0	0	0	0	0	0	0	0	1.92162109358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpt1	0	0	0	0	0	0	-1.83229165027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpv2	0	0	0	0	0	0	0	0	0	-1.8544307378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trrap	0	0	0	0	0	0	0	0	0	0	0	1.40701622297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsc22d1	0	-1.42111313997	0	0	0	0	0	0	0	0	1.47700482573	1.17109846172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsc22d2	0	0	0	0	0	0	0	0	0	0	0	1.31375008715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsc22d3	0	0	0	0	0	1.50164011564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsc22d4	0	0	0	0	0	0	0	1.69555234812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tshz1	0	0	0	0	0	0	0	1.64061964705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsnax	0	0	0	0	0	0	0	1.53731415453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan13	0	0	0	-1.77261510985	-1.17450628644	1.79822202546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan2	-1.80386679334	1.81031673765	1.76307364585	0	1.22489150258	-1.76239133893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan3	0	0	-1.8229576674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan32	0	0	0	0	0	1.66778494149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan4	0	0	0	0	0	0	1.34338087963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan5	1.96951782655	0	0	1.95521915567	0	0	0	0	0	-1.29911910505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan6	1.21100708985	1.12868129372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspo	0	0	0	0	0	1.57491447894	0	1.4967151323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspyl1	0	0	-1.09930342105	0	0	0	0	1.47458835025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsr1	-1.73591081193	0	0	0	0	-1.71134801271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsr2	0	-1.01127143509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
